data e hora,Dióxido de Nitrogênio
28/09/2023 02:30:00,15.17
28/09/2023 03:30:00,6.69
28/09/2023 04:30:00,25.56
28/09/2023 05:30:00,11.99
28/09/2023 06:30:00,11.65
28/09/2023 07:30:00,9.74
28/09/2023 08:30:00,19.10
28/09/2023 09:30:00,16.23
28/09/2023 10:30:00,12.03
28/09/2023 11:30:00,9.74
28/09/2023 12:30:00,10.70
28/09/2023 13:30:00,13.75
28/09/2023 14:30:00,10.12
28/09/2023 15:30:00,13.94
28/09/2023 16:30:00,10.31
28/09/2023 17:30:00,9.17
28/09/2023 18:30:00,8.79
28/09/2023 19:30:00,9.36
28/09/2023 20:30:00,11.27
28/09/2023 21:30:00,10.31
28/09/2023 22:30:00,7.45
28/09/2023 23:30:00,7.83
29/09/2023 00:30:00,8.21
29/09/2023 01:30:00,3.44
29/09/2023 02:30:00,1.91
29/09/2023 03:30:00,1.34
29/09/2023 04:30:00,1.15
29/09/2023 05:30:00,0.95
29/09/2023 06:30:00,2.87
29/09/2023 07:30:00,12.80
29/09/2023 08:30:00,17.76
29/09/2023 09:30:00,20.82
29/09/2023 10:30:00,18.53
29/09/2023 11:30:00,20.05
29/09/2023 12:30:00,18.14
29/09/2023 13:30:00,21.77
29/09/2023 14:30:00,16.81
29/09/2023 15:30:00,25.02
29/09/2023 16:30:00,24.53
29/09/2023 17:30:00,31.82
29/09/2023 18:30:00,27.75
29/09/2023 19:30:00,30.92
29/09/2023 20:30:00,29.61
29/09/2023 21:30:00,24.76
29/09/2023 22:30:00,22.93
29/09/2023 23:30:00,19.68
30/09/2023 00:30:00,14.60
30/09/2023 01:30:00,10.20
30/09/2023 02:30:00,9.50
30/09/2023 03:30:00,8.90
30/09/2023 04:30:00,6.69
30/09/2023 05:30:00,6.98
30/09/2023 06:30:00,12.75
30/09/2023 07:30:00,15.12
30/09/2023 08:30:00,15.68
30/09/2023 09:30:00,22.01
30/09/2023 10:30:00,29.23
30/09/2023 11:30:00,40.81
30/09/2023 12:30:00,40.47
30/09/2023 13:30:00,27.82
30/09/2023 14:30:00,22.65
30/09/2023 15:30:00,36.27
30/09/2023 16:30:00,41.67
30/09/2023 17:30:00,29.95
30/09/2023 18:30:00,36.66
30/09/2023 19:30:00,35.64
30/09/2023 20:30:00,27.74
30/09/2023 21:30:00,19.28
30/09/2023 22:30:00,14.98
30/09/2023 23:30:00,16.30
01/10/2023 00:30:00,11.97
01/10/2023 01:30:00,15.07
01/10/2023 02:30:00,21.30
01/10/2023 03:30:00,22.69
01/10/2023 04:30:00,28.28
01/10/2023 05:30:00,24.99
01/10/2023 06:30:00,22.58
01/10/2023 07:30:00,16.83
01/10/2023 08:30:00,13.94
01/10/2023 09:30:00,11.59
01/10/2023 10:30:00,8.34
01/10/2023 11:30:00,9.37
01/10/2023 12:30:00,8.48
01/10/2023 13:30:00,9.91
01/10/2023 14:30:00,09.09
01/10/2023 15:30:00,15.97
01/10/2023 16:30:00,17.23
01/10/2023 17:30:00,13.68
01/10/2023 18:30:00,13.49
01/10/2023 19:30:00,18.58
01/10/2023 20:30:00,18.96
01/10/2023 21:30:00,18.38
01/10/2023 22:30:00,16.44
01/10/2023 23:30:00,12.29
02/10/2023 00:30:00,5.94
02/10/2023 01:30:00,3.21
02/10/2023 02:30:00,11.03
02/10/2023 03:30:00,12.12
02/10/2023 04:30:00,13.54
02/10/2023 05:30:00,29.20
02/10/2023 06:30:00,28.11
02/10/2023 07:30:00,20.29
02/10/2023 08:30:00,24.07
02/10/2023 09:30:00,31.77
02/10/2023 10:30:00,41.73
02/10/2023 11:30:00,55.00
02/10/2023 12:30:00,19.60
02/10/2023 13:30:00,14.47
02/10/2023 14:30:00,21.55
02/10/2023 15:30:00,23.81
02/10/2023 16:30:00,25.19
02/10/2023 17:30:00,33.09
02/10/2023 18:30:00,30.75
02/10/2023 19:30:00,18.64
02/10/2023 20:30:00,15.52
02/10/2023 21:30:00,15.54
02/10/2023 22:30:00,16.53
02/10/2023 23:30:00,18.36
03/10/2023 00:30:00,12.94
03/10/2023 01:30:00,16.90
03/10/2023 02:30:00,32.43
03/10/2023 03:30:00,30.43
03/10/2023 04:30:00,17.83
03/10/2023 05:30:00,16.28
03/10/2023 06:30:00,22.37
03/10/2023 07:30:00,21.89
03/10/2023 08:30:00,18.78
03/10/2023 09:30:00,17.32
03/10/2023 10:30:00,14.65
03/10/2023 11:30:00,12.15
03/10/2023 12:30:00,12.22
03/10/2023 13:30:00,12.49
03/10/2023 14:30:00,10.14
03/10/2023 15:30:00,16.22
03/10/2023 16:30:00,24.99
03/10/2023 17:30:00,26.79
03/10/2023 18:30:00,27.13
03/10/2023 19:30:00,29.51
03/10/2023 20:30:00,15.47
03/10/2023 21:30:00,9.23
03/10/2023 22:30:00,15.46
03/10/2023 23:30:00,15.72
04/10/2023 00:30:00,15.26
04/10/2023 01:30:00,9.60
04/10/2023 02:30:00,15.46
04/10/2023 03:30:00,39.98
04/10/2023 04:30:00,36.51
04/10/2023 05:30:00,29.99
04/10/2023 06:30:00,29.25
04/10/2023 07:30:00,29.86
04/10/2023 08:30:00,17.78
04/10/2023 09:30:00,13.56
04/10/2023 10:30:00,12.63
04/10/2023 11:30:00,12.24
04/10/2023 12:30:00,10.58
04/10/2023 13:30:00,8.11
04/10/2023 14:30:00,6.52
04/10/2023 15:30:00,10.42
04/10/2023 16:30:00,10.57
04/10/2023 17:30:00,13.33
04/10/2023 18:30:00,17.38
04/10/2023 19:30:00,19.93
04/10/2023 20:30:00,21.09
04/10/2023 21:30:00,10.00
04/10/2023 22:30:00,9.13
04/10/2023 23:30:00,6.99
05/10/2023 00:30:00,6.36
05/10/2023 01:30:00,4.29
05/10/2023 02:30:00,1.86
05/10/2023 03:30:00,2.10
05/10/2023 04:30:00,3.81
05/10/2023 05:30:00,4.21
05/10/2023 06:30:00,8.61
05/10/2023 07:30:00,8.13
05/10/2023 08:30:00,10.15
05/10/2023 09:30:00,12.14
05/10/2023 10:30:00,9.43
05/10/2023 11:30:00,11.48
05/10/2023 12:30:00,8.32
05/10/2023 13:30:00,7.48
05/10/2023 14:30:00,9.46
05/10/2023 15:30:00,8.83
05/10/2023 16:30:00,9.71
05/10/2023 17:30:00,10.65
05/10/2023 18:30:00,11.95
05/10/2023 19:30:00,14.66
05/10/2023 20:30:00,17.62
05/10/2023 21:30:00,12.78
05/10/2023 22:30:00,8.37
05/10/2023 23:30:00,7.68
06/10/2023 00:30:00,4.23
06/10/2023 01:30:00,3.63
06/10/2023 02:30:00,2.55
06/10/2023 03:30:00,3.75
06/10/2023 04:30:00,5.72
06/10/2023 05:30:00,06.02
06/10/2023 06:30:00,12.52
06/10/2023 07:30:00,10.33
06/10/2023 08:30:00,8.29
06/10/2023 09:30:00,11.79
06/10/2023 10:30:00,9.97
06/10/2023 11:30:00,12.38
06/10/2023 12:30:00,11.03
06/10/2023 13:30:00,12.80
06/10/2023 14:30:00,10.37
06/10/2023 15:30:00,9.23
06/10/2023 16:30:00,13.01
06/10/2023 17:30:00,14.93
06/10/2023 18:30:00,13.45
06/10/2023 19:30:00,14.21
06/10/2023 20:30:00,13.06
06/10/2023 21:30:00,12.67
06/10/2023 22:30:00,10.43
06/10/2023 23:30:00,9.70
07/10/2023 00:30:00,5.84
07/10/2023 01:30:00,3.94
07/10/2023 02:30:00,3.46
07/10/2023 03:30:00,3.21
07/10/2023 04:30:00,5.80
07/10/2023 05:30:00,4.26
07/10/2023 06:30:00,5.34
07/10/2023 07:30:00,5.27
07/10/2023 08:30:00,06.04
07/10/2023 09:30:00,4.24
07/10/2023 10:30:00,6.93
07/10/2023 11:30:00,5.37
07/10/2023 12:30:00,8.85
07/10/2023 13:30:00,7.46
07/10/2023 14:30:00,4.87
07/10/2023 15:30:00,4.18
07/10/2023 16:30:00,4.89
07/10/2023 17:30:00,5.26
07/10/2023 18:30:00,5.53
07/10/2023 19:30:00,10.92
07/10/2023 20:30:00,10.46
07/10/2023 21:30:00,8.42
07/10/2023 22:30:00,7.46
07/10/2023 23:30:00,5.77
08/10/2023 00:30:00,3.29
08/10/2023 01:30:00,2.40
08/10/2023 02:30:00,10.03
08/10/2023 03:30:00,3.43
08/10/2023 04:30:00,1.69
08/10/2023 05:30:00,03.07
08/10/2023 06:30:00,7.78
08/10/2023 07:30:00,8.88
08/10/2023 08:30:00,05.06
08/10/2023 09:30:00,5.36
08/10/2023 10:30:00,05.09
08/10/2023 11:30:00,5.26
08/10/2023 12:30:00,3.62
08/10/2023 13:30:00,4.97
08/10/2023 14:30:00,5.59
08/10/2023 15:30:00,4.87
08/10/2023 16:30:00,06.06
08/10/2023 17:30:00,5.15
08/10/2023 18:30:00,06.05
08/10/2023 19:30:00,11.63
08/10/2023 20:30:00,10.45
08/10/2023 21:30:00,7.95
08/10/2023 22:30:00,5.59
08/10/2023 23:30:00,7.77
09/10/2023 00:30:00,6.61
09/10/2023 01:30:00,4.13
09/10/2023 02:30:00,3.70
09/10/2023 03:30:00,01.05
09/10/2023 04:30:00,2.10
09/10/2023 05:30:00,4.84
09/10/2023 06:30:00,13.45
09/10/2023 07:30:00,10.68
09/10/2023 08:30:00,9.30
09/10/2023 09:30:00,10.56
09/10/2023 10:30:00,9.12
09/10/2023 11:30:00,8.26
09/10/2023 12:30:00,7.73
09/10/2023 13:30:00,7.69
09/10/2023 14:30:00,4.20
09/10/2023 15:30:00,5.40
09/10/2023 16:30:00,5.64
09/10/2023 17:30:00,7.95
09/10/2023 18:30:00,9.51
09/10/2023 19:30:00,10.97
09/10/2023 20:30:00,13.87
09/10/2023 21:30:00,11.95
09/10/2023 22:30:00,11.25
09/10/2023 23:30:00,7.74
10/10/2023 00:30:00,4.28
10/10/2023 01:30:00,7.18
10/10/2023 02:30:00,2.70
10/10/2023 03:30:00,6.99
10/10/2023 04:30:00,4.19
10/10/2023 05:30:00,2.98
10/10/2023 06:30:00,11.27
10/10/2023 07:30:00,19.09
10/10/2023 08:30:00,20.56
10/10/2023 09:30:00,19.22
10/10/2023 10:30:00,14.52
10/10/2023 11:30:00,13.05
10/10/2023 12:30:00,13.02
10/10/2023 13:30:00,11.49
10/10/2023 14:30:00,9.65
10/10/2023 15:30:00,19.76
10/10/2023 16:30:00,12.23
10/10/2023 17:30:00,18.18
10/10/2023 18:30:00,21.83
10/10/2023 19:30:00,24.18
10/10/2023 20:30:00,20.21
10/10/2023 21:30:00,14.24
10/10/2023 22:30:00,17.51
10/10/2023 23:30:00,12.96
11/10/2023 00:30:00,10.06
11/10/2023 01:30:00,5.88
11/10/2023 02:30:00,4.40
11/10/2023 03:30:00,6.17
11/10/2023 04:30:00,7.34
11/10/2023 05:30:00,8.59
11/10/2023 06:30:00,18.68
11/10/2023 07:30:00,29.02
11/10/2023 08:30:00,25.46
11/10/2023 09:30:00,24.06
11/10/2023 10:30:00,21.70
11/10/2023 11:30:00,31.88
11/10/2023 12:30:00,20.43
11/10/2023 13:30:00,25.43
11/10/2023 14:30:00,13.85
11/10/2023 15:30:00,13.04
11/10/2023 16:30:00,12.64
11/10/2023 17:30:00,11.90
11/10/2023 18:30:00,15.32
11/10/2023 19:30:00,14.61
11/10/2023 20:30:00,15.51
11/10/2023 21:30:00,14.03
11/10/2023 22:30:00,9.76
11/10/2023 23:30:00,8.20
12/10/2023 00:30:00,5.82
12/10/2023 01:30:00,4.00
12/10/2023 02:30:00,3.75
12/10/2023 03:30:00,10.01
12/10/2023 04:30:00,3.75
12/10/2023 05:30:00,06.02
12/10/2023 06:30:00,05.07
12/10/2023 07:30:00,3.77
12/10/2023 08:30:00,3.24
12/10/2023 09:30:00,3.76
12/10/2023 10:30:00,3.79
12/10/2023 11:30:00,4.42
12/10/2023 12:30:00,3.91
12/10/2023 13:30:00,3.23
12/10/2023 14:30:00,2.59
12/10/2023 15:30:00,3.28
12/10/2023 16:30:00,3.52
12/10/2023 17:30:00,4.00
12/10/2023 18:30:00,6.15
12/10/2023 19:30:00,10.48
12/10/2023 20:30:00,9.40
12/10/2023 21:30:00,6.38
12/10/2023 22:30:00,05.05
12/10/2023 23:30:00,4.38
13/10/2023 00:30:00,2.84
13/10/2023 01:30:00,2.79
13/10/2023 02:30:00,3.91
13/10/2023 03:30:00,8.55
13/10/2023 04:30:00,8.17
13/10/2023 05:30:00,6.50
13/10/2023 06:30:00,6.99
13/10/2023 07:30:00,07.03
13/10/2023 08:30:00,7.56
13/10/2023 09:30:00,7.21
13/10/2023 10:30:00,6.14
13/10/2023 11:30:00,6.60
13/10/2023 12:30:00,5.86
13/10/2023 13:30:00,4.28
13/10/2023 14:30:00,12.83
13/10/2023 15:30:00,27.67
13/10/2023 16:30:00,19.67
13/10/2023 17:30:00,17.84
13/10/2023 18:30:00,17.27
13/10/2023 19:30:00,15.34
13/10/2023 20:30:00,15.79
13/10/2023 21:30:00,17.94
13/10/2023 22:30:00,13.93
13/10/2023 23:30:00,16.40
14/10/2023 00:30:00,16.86
14/10/2023 01:30:00,11.59
14/10/2023 02:30:00,9.58
14/10/2023 03:30:00,8.31
14/10/2023 04:30:00,4.53
14/10/2023 05:30:00,2.41
14/10/2023 06:30:00,3.72
14/10/2023 07:30:00,4.53
14/10/2023 08:30:00,6.13
14/10/2023 09:30:00,7.54
14/10/2023 10:30:00,9.27
14/10/2023 11:30:00,10.34
14/10/2023 12:30:00,10.72
14/10/2023 13:30:00,9.63
14/10/2023 14:30:00,8.77
14/10/2023 15:30:00,9.00
14/10/2023 16:30:00,7.56
14/10/2023 17:30:00,9.52
14/10/2023 18:30:00,10.20
14/10/2023 19:30:00,8.49
14/10/2023 20:30:00,11.55
14/10/2023 21:30:00,8.39
14/10/2023 22:30:00,10.23
14/10/2023 23:30:00,8.36
15/10/2023 00:30:00,4.27
15/10/2023 01:30:00,2.81
15/10/2023 02:30:00,2.14
15/10/2023 03:30:00,2.95
15/10/2023 04:30:00,2.33
15/10/2023 05:30:00,0.89
15/10/2023 06:30:00,3.32
15/10/2023 07:30:00,4.94
15/10/2023 08:30:00,04.05
15/10/2023 09:30:00,4.28
15/10/2023 10:30:00,3.80
15/10/2023 11:30:00,04.08
15/10/2023 12:30:00,4.90
15/10/2023 13:30:00,5.67
15/10/2023 14:30:00,7.21
15/10/2023 15:30:00,6.94
15/10/2023 16:30:00,7.27
15/10/2023 17:30:00,9.93
15/10/2023 18:30:00,12.29
15/10/2023 19:30:00,14.19
15/10/2023 20:30:00,15.85
15/10/2023 21:30:00,15.12
15/10/2023 22:30:00,12.40
15/10/2023 23:30:00,9.76
16/10/2023 00:30:00,4.24
16/10/2023 01:30:00,4.78
16/10/2023 02:30:00,2.33
16/10/2023 03:30:00,2.96
16/10/2023 04:30:00,2.52
16/10/2023 05:30:00,5.39
16/10/2023 06:30:00,11.45
16/10/2023 07:30:00,18.06
16/10/2023 08:30:00,15.35
16/10/2023 09:30:00,7.13
16/10/2023 10:30:00,6.70
16/10/2023 11:30:00,06.05
16/10/2023 12:30:00,7.11
16/10/2023 13:30:00,6.29
16/10/2023 14:30:00,4.21
16/10/2023 15:30:00,7.00
16/10/2023 16:30:00,9.14
16/10/2023 17:30:00,8.71
16/10/2023 18:30:00,8.19
16/10/2023 19:30:00,9.66
16/10/2023 20:30:00,10.03
16/10/2023 21:30:00,11.36
16/10/2023 22:30:00,8.79
16/10/2023 23:30:00,7.95
17/10/2023 00:30:00,7.88
17/10/2023 01:30:00,6.27
17/10/2023 02:30:00,3.64
17/10/2023 03:30:00,12.95
17/10/2023 04:30:00,14.31
17/10/2023 05:30:00,12.60
17/10/2023 06:30:00,11.67
17/10/2023 07:30:00,9.38
17/10/2023 08:30:00,7.36
17/10/2023 09:30:00,8.67
17/10/2023 10:30:00,6.18
17/10/2023 11:30:00,5.10
17/10/2023 12:30:00,5.46
17/10/2023 13:30:00,5.17
17/10/2023 14:30:00,2.97
17/10/2023 15:30:00,05.08
17/10/2023 16:30:00,5.34
17/10/2023 17:30:00,07.05
17/10/2023 18:30:00,9.72
17/10/2023 19:30:00,9.94
17/10/2023 20:30:00,10.95
17/10/2023 21:30:00,10.00
17/10/2023 22:30:00,10.76
17/10/2023 23:30:00,6.85
18/10/2023 00:30:00,4.45
18/10/2023 01:30:00,13.89
18/10/2023 02:30:00,3.39
18/10/2023 03:30:00,2.84
18/10/2023 04:30:00,6.00
18/10/2023 05:30:00,9.74
18/10/2023 06:30:00,13.90
18/10/2023 07:30:00,14.55
18/10/2023 08:30:00,10.32
18/10/2023 09:30:00,21.79
18/10/2023 10:30:00,39.12
18/10/2023 11:30:00,14.52
18/10/2023 12:30:00,13.18
18/10/2023 13:30:00,19.00
18/10/2023 14:30:00,17.20
18/10/2023 15:30:00,14.98
18/10/2023 16:30:00,16.91
18/10/2023 17:30:00,16.53
18/10/2023 18:30:00,14.00
18/10/2023 19:30:00,14.39
18/10/2023 20:30:00,13.00
18/10/2023 21:30:00,8.30
18/10/2023 22:30:00,6.24
18/10/2023 23:30:00,09.02
19/10/2023 00:30:00,4.86
19/10/2023 01:30:00,2.15
19/10/2023 02:30:00,1.96
19/10/2023 03:30:00,01.05
19/10/2023 04:30:00,1.94
19/10/2023 05:30:00,6.25
19/10/2023 06:30:00,12.65
19/10/2023 07:30:00,13.44
19/10/2023 08:30:00,13.66
19/10/2023 09:30:00,11.95
19/10/2023 10:30:00,9.20
19/10/2023 11:30:00,10.32
19/10/2023 12:30:00,13.24
19/10/2023 13:30:00,11.53
19/10/2023 14:30:00,11.51
19/10/2023 15:30:00,10.72
19/10/2023 16:30:00,11.33
19/10/2023 17:30:00,14.46
19/10/2023 18:30:00,16.94
19/10/2023 19:30:00,16.52
19/10/2023 20:30:00,15.50
19/10/2023 21:30:00,14.49
19/10/2023 22:30:00,17.34
19/10/2023 23:30:00,15.86
20/10/2023 00:30:00,9.16
20/10/2023 01:30:00,1.57
20/10/2023 02:30:00,0.00
20/10/2023 03:30:00,0.57
20/10/2023 04:30:00,1.61
20/10/2023 05:30:00,3.73
20/10/2023 06:30:00,7.20
20/10/2023 07:30:00,16.64
20/10/2023 08:30:00,15.36
20/10/2023 09:30:00,15.33
20/10/2023 10:30:00,10.74
20/10/2023 11:30:00,13.48
20/10/2023 12:30:00,17.53
20/10/2023 13:30:00,19.70
20/10/2023 14:30:00,14.85
20/10/2023 15:30:00,6.41
20/10/2023 16:30:00,8.99
20/10/2023 17:30:00,25.19
20/10/2023 18:30:00,35.19
20/10/2023 19:30:00,33.03
20/10/2023 20:30:00,23.69
20/10/2023 21:30:00,17.83
20/10/2023 22:30:00,13.53
20/10/2023 23:30:00,11.05
21/10/2023 00:30:00,7.98
21/10/2023 01:30:00,4.41
21/10/2023 02:30:00,1.80
21/10/2023 03:30:00,01.06
21/10/2023 04:30:00,02.02
21/10/2023 05:30:00,7.35
21/10/2023 06:30:00,11.09
21/10/2023 07:30:00,12.17
21/10/2023 08:30:00,10.52
21/10/2023 09:30:00,14.21
21/10/2023 10:30:00,8.56
21/10/2023 11:30:00,11.21
21/10/2023 12:30:00,11.98
21/10/2023 13:30:00,10.96
21/10/2023 14:30:00,9.92
21/10/2023 15:30:00,14.84
21/10/2023 16:30:00,12.23
21/10/2023 17:30:00,15.04
21/10/2023 18:30:00,8.58
21/10/2023 19:30:00,10.67
21/10/2023 20:30:00,13.17
21/10/2023 21:30:00,11.89
21/10/2023 22:30:00,11.51
21/10/2023 23:30:00,8.92
22/10/2023 00:30:00,7.61
22/10/2023 01:30:00,5.24
22/10/2023 02:30:00,4.83
22/10/2023 03:30:00,4.52
22/10/2023 04:30:00,4.80
22/10/2023 05:30:00,6.52
22/10/2023 06:30:00,4.39
22/10/2023 07:30:00,4.50
22/10/2023 08:30:00,6.71
22/10/2023 09:30:00,3.90
22/10/2023 10:30:00,10.92
22/10/2023 11:30:00,10.58
22/10/2023 12:30:00,8.91
22/10/2023 13:30:00,7.90
22/10/2023 14:30:00,4.31
22/10/2023 15:30:00,9.66
22/10/2023 16:30:00,10.13
22/10/2023 17:30:00,11.41
22/10/2023 18:30:00,15.80
22/10/2023 19:30:00,15.09
22/10/2023 20:30:00,14.32
22/10/2023 21:30:00,9.87
22/10/2023 22:30:00,9.97
22/10/2023 23:30:00,12.22
23/10/2023 00:30:00,6.70
23/10/2023 01:30:00,4.18
23/10/2023 02:30:00,2.50
23/10/2023 03:30:00,2.42
23/10/2023 04:30:00,4.38
23/10/2023 05:30:00,6.93
23/10/2023 06:30:00,10.15
23/10/2023 07:30:00,10.37
23/10/2023 08:30:00,16.91
23/10/2023 09:30:00,08.02
23/10/2023 10:30:00,4.37
23/10/2023 11:30:00,3.34
23/10/2023 12:30:00,04.03
23/10/2023 13:30:00,4.61
23/10/2023 14:30:00,3.62
23/10/2023 15:30:00,03.01
23/10/2023 16:30:00,3.69
23/10/2023 17:30:00,7.60
23/10/2023 18:30:00,12.42
23/10/2023 19:30:00,12.26
23/10/2023 20:30:00,13.75
23/10/2023 21:30:00,7.84
23/10/2023 22:30:00,6.89
23/10/2023 23:30:00,5.25
24/10/2023 00:30:00,2.64
24/10/2023 01:30:00,1.72
24/10/2023 02:30:00,2.75
24/10/2023 03:30:00,7.61
24/10/2023 04:30:00,3.24
24/10/2023 05:30:00,6.74
24/10/2023 06:30:00,8.71
24/10/2023 07:30:00,7.86
24/10/2023 08:30:00,7.87
24/10/2023 09:30:00,5.94
24/10/2023 10:30:00,05.01
24/10/2023 11:30:00,5.25
24/10/2023 12:30:00,3.76
24/10/2023 13:30:00,2.11
24/10/2023 14:30:00,1.93
24/10/2023 15:30:00,2.18
24/10/2023 16:30:00,3.23
24/10/2023 17:30:00,6.28
24/10/2023 18:30:00,7.71
24/10/2023 19:30:00,9.27
24/10/2023 20:30:00,7.78
24/10/2023 21:30:00,5.74
24/10/2023 22:30:00,2.94
24/10/2023 23:30:00,2.79
25/10/2023 00:30:00,7.92
25/10/2023 01:30:00,6.24
25/10/2023 02:30:00,1.16
25/10/2023 03:30:00,4.22
25/10/2023 04:30:00,4.93
25/10/2023 05:30:00,7.75
25/10/2023 06:30:00,10.69
25/10/2023 07:30:00,15.66
25/10/2023 08:30:00,12.07
25/10/2023 09:30:00,13.27
25/10/2023 10:30:00,16.94
25/10/2023 11:30:00,11.79
25/10/2023 12:30:00,12.27
25/10/2023 13:30:00,33.93
25/10/2023 14:30:00,18.23
25/10/2023 15:30:00,13.16
25/10/2023 16:30:00,14.58
25/10/2023 17:30:00,20.55
25/10/2023 18:30:00,17.33
25/10/2023 19:30:00,9.39
25/10/2023 20:30:00,9.85
25/10/2023 21:30:00,10.15
25/10/2023 22:30:00,10.99
25/10/2023 23:30:00,7.66
26/10/2023 00:30:00,6.48
26/10/2023 01:30:00,3.72
26/10/2023 02:30:00,3.20
26/10/2023 03:30:00,2.12
26/10/2023 04:30:00,12.84
26/10/2023 05:30:00,11.28
26/10/2023 06:30:00,12.28
26/10/2023 07:30:00,12.60
26/10/2023 08:30:00,16.50
26/10/2023 09:30:00,11.47
26/10/2023 10:30:00,6.55
26/10/2023 11:30:00,9.81
26/10/2023 12:30:00,7.40
26/10/2023 13:30:00,4.83
26/10/2023 14:30:00,-9.50
26/10/2023 15:30:00,-0.73
26/10/2023 16:30:00,20.81
26/10/2023 17:30:00,17.77
26/10/2023 18:30:00,17.50
26/10/2023 19:30:00,15.12
26/10/2023 20:30:00,21.67
26/10/2023 21:30:00,22.63
26/10/2023 22:30:00,21.77
26/10/2023 23:30:00,21.80
27/10/2023 00:30:00,20.40
27/10/2023 01:30:00,8.15
27/10/2023 02:30:00,6.66
27/10/2023 03:30:00,3.25
27/10/2023 04:30:00,1.86
27/10/2023 05:30:00,04.02
27/10/2023 06:30:00,12.46
27/10/2023 07:30:00,29.60
27/10/2023 08:30:00,26.39
27/10/2023 09:30:00,26.09
27/10/2023 10:30:00,20.04
27/10/2023 11:30:00,19.85
27/10/2023 12:30:00,18.33
27/10/2023 13:30:00,18.50
27/10/2023 14:30:00,25.70
27/10/2023 15:30:00,17.16
27/10/2023 16:30:00,22.93
27/10/2023 17:30:00,17.54
27/10/2023 18:30:00,22.41
27/10/2023 19:30:00,9.29
27/10/2023 20:30:00,15.68
27/10/2023 21:30:00,18.49
27/10/2023 22:30:00,38.91
27/10/2023 23:30:00,24.38
28/10/2023 00:30:00,13.39
28/10/2023 01:30:00,16.77
28/10/2023 02:30:00,24.38
28/10/2023 03:30:00,14.97
28/10/2023 04:30:00,8.90
28/10/2023 05:30:00,14.76
28/10/2023 06:30:00,16.69
28/10/2023 07:30:00,9.20
28/10/2023 08:30:00,06.04
28/10/2023 09:30:00,5.46
28/10/2023 10:30:00,7.25
28/10/2023 11:30:00,4.69
28/10/2023 12:30:00,4.55
28/10/2023 13:30:00,4.21
28/10/2023 14:30:00,3.40
28/10/2023 15:30:00,3.40
28/10/2023 16:30:00,3.93
28/10/2023 17:30:00,4.52
28/10/2023 18:30:00,6.90
28/10/2023 19:30:00,8.31
28/10/2023 20:30:00,9.59
28/10/2023 21:30:00,8.37
28/10/2023 22:30:00,6.66
28/10/2023 23:30:00,6.66
29/10/2023 00:30:00,4.43
29/10/2023 01:30:00,3.10
29/10/2023 02:30:00,3.41
29/10/2023 03:30:00,5.52
29/10/2023 04:30:00,4.58
29/10/2023 05:30:00,3.76
29/10/2023 06:30:00,3.80
29/10/2023 07:30:00,03.06
29/10/2023 08:30:00,3.39
29/10/2023 09:30:00,3.12
29/10/2023 10:30:00,3.58
29/10/2023 11:30:00,4.33
29/10/2023 12:30:00,5.14
29/10/2023 13:30:00,2.56
29/10/2023 14:30:00,2.52
29/10/2023 15:30:00,2.36
29/10/2023 16:30:00,3.26
29/10/2023 17:30:00,3.40
29/10/2023 18:30:00,6.25
29/10/2023 19:30:00,8.19
29/10/2023 20:30:00,13.80
29/10/2023 21:30:00,7.55
29/10/2023 22:30:00,6.10
29/10/2023 23:30:00,5.29
30/10/2023 00:30:00,9.24
30/10/2023 01:30:00,8.10
30/10/2023 02:30:00,2.76
30/10/2023 03:30:00,5.36
30/10/2023 04:30:00,3.42
30/10/2023 05:30:00,6.30
30/10/2023 06:30:00,11.24
30/10/2023 07:30:00,12.37
30/10/2023 08:30:00,10.10
30/10/2023 09:30:00,7.63
30/10/2023 10:30:00,8.62
30/10/2023 11:30:00,7.35
30/10/2023 12:30:00,8.74
30/10/2023 13:30:00,12.35
30/10/2023 14:30:00,6.56
30/10/2023 15:30:00,6.40
30/10/2023 16:30:00,7.18
30/10/2023 17:30:00,8.19
30/10/2023 18:30:00,7.14
30/10/2023 19:30:00,12.34
30/10/2023 20:30:00,13.09
30/10/2023 21:30:00,10.86
30/10/2023 22:30:00,9.25
30/10/2023 23:30:00,07.03
31/10/2023 00:30:00,4.53
31/10/2023 01:30:00,3.63
31/10/2023 02:30:00,4.11
31/10/2023 03:30:00,4.48
31/10/2023 04:30:00,05.02
31/10/2023 05:30:00,7.17
31/10/2023 06:30:00,12.57
31/10/2023 07:30:00,17.62
31/10/2023 08:30:00,13.96
31/10/2023 09:30:00,10.30
31/10/2023 10:30:00,11.31
31/10/2023 11:30:00,9.78
31/10/2023 12:30:00,6.84
31/10/2023 13:30:00,5.55
31/10/2023 14:30:00,5.80
31/10/2023 15:30:00,6.15
31/10/2023 16:30:00,9.49
31/10/2023 17:30:00,16.66
31/10/2023 18:30:00,13.85
31/10/2023 19:30:00,15.13
31/10/2023 20:30:00,15.61
31/10/2023 21:30:00,15.65
31/10/2023 22:30:00,10.71
31/10/2023 23:30:00,11.20
01/11/2023 00:30:00,14.56
01/11/2023 01:30:00,13.59
01/11/2023 02:30:00,5.81
01/11/2023 03:30:00,6.93
01/11/2023 04:30:00,5.22
01/11/2023 05:30:00,11.00
01/11/2023 06:30:00,19.61
01/11/2023 07:30:00,20.75
